static gcc3.2.1
168, 3800003887
169, 3801798672
170, 3802375911
171, 3796540288
172, 3800735452
173, 3819776500
174, 3811912999
175, 3808459237
176, 3986202106
177, 3817351401
178, 4161821377
179, 4098030481
180, 3964649227
181, 3829593039
182, 3906976549
183, 3881003239
184, 3828696105
185, 3843488554
186, 3834931599
187, 3836671593
188, 3837136363
189, 3851219271
190, 3852210226
191, 3847715844
192, 3843134424
193, 3857401393
194, 3856845723
195, 3861346546
196, 3862108942
197, 3871399512
198, 3875555779
199, 3871960017
200, 3868555966
8, 9998019847
9, 8112719494
10, 7666821171
11, 7270651356
12, 6876799561
13, 6460185180
14, 6271353688
15, 5572977279
16, 5129928238
17, 4663432314
18, 4283655934
19, 4182338574
20, 4121785918
21, 4030862187
22, 3952692765
23, 3872742780
24, 3794493700
25, 3707061876
26, 3636390589
27, 3543314677
28, 3449649708
29, 3372795516
30, 3285271903
31, 3214136109
32, 3120224676
33, 3040654564
34, 2959830636
35, 2867552502
36, 2788670850
37, 2767141536
38, 2741473353
39, 2717960943
40, 2718671943
41, 2685295489
42, 2682424413
43, 2662266840
44, 2664347466
45, 2636339644
46, 2620922107
47, 2605340305
48, 2590075704
49, 2566357824
50, 2558147586
51, 2539004770
52, 2527568605
53, 2508636420
54, 2489025645
55, 2479408146
56, 2463215091
57, 2436782461
58, 2433128616
59, 2419112079
60, 2403462571
61, 2378977491
62, 2377973760
63, 2356101849
64, 2339063134
65, 2324000979
66, 2307373672
67, 2293543860
68, 2271394873
69, 2259311622
70, 2237170399
71, 2220093969
72, 2211080854
73, 2196626124
74, 2197712520
75, 2196007890
76, 2189716114
77, 2191637361
78, 2189268283
79, 2183878113
80, 2181678571
81, 2178809298
82, 2175383422
83, 2174292687
84, 2168604601
85, 2173904635
86, 2166229174
87, 2166717825
88, 2157826308
89, 2156720644
90, 2155717524
91, 2152827906
92, 2151295815
93, 2148347050
94, 2141565582
95, 2145904603
96, 2140514149
97, 2136785677
98, 2146814553
99, 2140084342
100, 2135675701
101, 2130618826
102, 2132557701
103, 2136272818
104, 2128485541
105, 2124976582
106, 2125628134
107, 2121694765
108, 2120612188
109, 2128098618
110, 2115573730
111, 2121975234
112, 2116319173
113, 2112458632
114, 2111251672
115, 2112994632
116, 2106747331
117, 2343645321
118, 2112892899
119, 2106345406
120, 2109520632
121, 2111651403
122, 2108802208
123, 2108160670
124, 2106500899
125, 2106635679
126, 2110818288
127, 2104816428
128, 2122281697
129, 2154237739
130, 2175271369
131, 2202475416
132, 2213810550
133, 2257735950
134, 2295610746
135, 2312037906
136, 2325799101
137, 2479330737
138, 2498572332
139, 2559991446
140, 2604135666
141, 2625670147
142, 2605407784
143, 2547260022
144, 2604600897
145, 2704192557
146, 2604338418
147, 2610528138
148, 2608159422
149, 2627735718
150, 2628565845
151, 2624089824
152, 2631465699
153, 2651211846
154, 2648246964
155, 2648273322
156, 2676230052
157, 2775038886
158, 2676298398
159, 2669379396
160, 2674033107
161, 2725404096
162, 2690395257
163, 2690300772
164, 2685161598
165, 2717064093
166, 2722663374
167, 2712459540
168, 2717776251
169, 2737761450
170, 2739853401
171, 2740351518
172, 2734908417
173, 2768779437
174, 2768375574
175, 2765940537
176, 2768918475
177, 2804013975
178, 2800135104
179, 2795696631
180, 2797841586
181, 2834275920
182, 2826912978
183, 2825852676
184, 2826697509
185, 2857451745
186, 2862833427
187, 2860371837
188, 2857683912
189, 2895603777
190, 2902579347
191, 2891658744
192, 2897834355
193, 2929218435
194, 2932943373
195, 2933661258
196, 2928966570
197, 2972420745
198, 2966698428
199, 2968447254
200, 2966822157

Karatsuba Multiplier Cutoff: 73
Karatsuba Squaring Cutoff: 127
